poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,imputed_sample_size,politician_id,politician,favorable,unfavorable,alternate_answers,very_favorable,somewhat_favorable,somewhat_unfavorable,very_unfavorable
79024,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,5/20/22,5/23/22,,"",,190838,1020,lv,,lv,,1/22/24 14:00,"",https://echelonin.wpenginepowered.com/wp-content/uploads/May-2022-Omnibus-External-Crosstabs.pdf,,,https://echelonin.wpenginepowered.com/wp-content/uploads/May-2022-Omnibus-External-Crosstabs.pdf,"",,,1020,6826,Kamala Harris,42.0,52.0,6.0,23.0,19.0,9.0,43.0
79045,1406,Navigator,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),1.3,0.3,Online Panel,,,5/19/22,5/23/22,,"",,156098,998,rv,,rv,,6/2/22 08:41,"",https://navigatorresearch.org/wp-content/uploads/2022/06/Navigator-Toplines-06.02.2022.pdf-PR.pdf,,,https://navigatorresearch.org/wp-content/uploads/2022/06/Navigator-Toplines-06.02.2022.pdf-PR.pdf,"",,,998,11,Donald Trump,46.0,52.0,2.0,30.0,16.0,7.0,45.0
79045,1406,Navigator,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),1.3,0.3,Online Panel,,,5/19/22,5/23/22,,"",,169846,998,rv,,rv,,3/7/23 13:06,"",https://navigatorresearch.org/wp-content/uploads/2022/06/Navigator-Toplines-06.02.2022.pdf-PR.pdf,,,https://navigatorresearch.org/wp-content/uploads/2022/06/Navigator-Toplines-06.02.2022.pdf-PR.pdf,"",,,998,42,Joe Biden,43.0,55.0,2.0,20.0,23.0,15.0,40.0
79005,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,5/20/22,5/22/22,,"",,155819,2005,rv,,rv,,5/25/22 09:16,"",https://assets.morningconsult.com/wp-uploads/2022/05/24132604/2205143_crosstabs_POLITICO_RVs_v2_SH_05-25-22.pdf,,,https://assets.morningconsult.com/wp-uploads/2022/05/24132604/2205143_crosstabs_POLITICO_RVs_v2_SH_05-25-22.pdf,"",,,2005,11,Donald Trump,41.0,55.0,3.0,,,,
79005,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,5/20/22,5/22/22,,"",,168111,2005,rv,,rv,,2/8/23 15:44,"",https://assets.morningconsult.com/wp-uploads/2022/05/24132604/2205143_crosstabs_POLITICO_RVs_v2_SH_05-25-22.pdf,,,https://assets.morningconsult.com/wp-uploads/2022/05/24132604/2205143_crosstabs_POLITICO_RVs_v2_SH_05-25-22.pdf,"",,,2005,25,Mike Pence,37.0,50.0,13.0,,,,
79005,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,5/20/22,5/22/22,,"",,169750,2005,rv,,rv,,3/7/23 12:57,"",https://assets.morningconsult.com/wp-uploads/2022/05/24132604/2205143_crosstabs_POLITICO_RVs_v2_SH_05-25-22.pdf,,,https://assets.morningconsult.com/wp-uploads/2022/05/24132604/2205143_crosstabs_POLITICO_RVs_v2_SH_05-25-22.pdf,"",,,2005,42,Joe Biden,43.0,55.0,2.0,,,,
79005,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,5/20/22,5/22/22,,"",,190766,2005,rv,,rv,,1/22/24 13:59,"",https://assets.morningconsult.com/wp-uploads/2022/05/24132604/2205143_crosstabs_POLITICO_RVs_v2_SH_05-25-22.pdf,,,https://assets.morningconsult.com/wp-uploads/2022/05/24132604/2205143_crosstabs_POLITICO_RVs_v2_SH_05-25-22.pdf,"",,,2005,6826,Kamala Harris,40.0,53.0,7.0,,,,
79016,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,,,5/18/22,5/19/22,,"",,155796,1963,rv,,rv,,5/24/22 20:27,"",https://harvardharrispoll.com/key-results-may/,https://harvardharrispoll.com/key-results-may/,https://harvardharrispoll.com/wp-content/uploads/2022/05/May2022_HHP_Topline.pdf,https://harvardharrispoll.com/wp-content/uploads/2022/05/May2022_HHP_Crosstabs.pdf,"",,,1963,11,Donald Trump,44.0,51.0,5.0,26.0,17.0,11.0,39.0
79016,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,,,5/18/22,5/19/22,,"",,168398,1963,rv,,rv,,2/8/23 16:08,"",https://harvardharrispoll.com/wp-content/uploads/2022/05/May2022_HHP_Topline.pdf,,https://harvardharrispoll.com/wp-content/uploads/2022/05/May2022_HHP_Topline.pdf,https://harvardharrispoll.com/wp-content/uploads/2022/05/May2022_HHP_Crosstabs.pdf,"",,,1963,25,Mike Pence,40.0,42.0,18.0,13.0,27.0,18.0,24.0
79016,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,,,5/18/22,5/19/22,,"",,168402,1963,rv,,rv,,2/8/23 16:08,"",https://harvardharrispoll.com/wp-content/uploads/2022/05/May2022_HHP_Topline.pdf,,https://harvardharrispoll.com/wp-content/uploads/2022/05/May2022_HHP_Topline.pdf,https://harvardharrispoll.com/wp-content/uploads/2022/05/May2022_HHP_Crosstabs.pdf,"",,,1963,3084,Ron DeSantis,35.0,29.0,36.0,20.0,15.0,9.0,20.0
79016,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,,,5/18/22,5/19/22,,"",,168406,1963,rv,,rv,,2/8/23 16:08,"",https://harvardharrispoll.com/wp-content/uploads/2022/05/May2022_HHP_Topline.pdf,,https://harvardharrispoll.com/wp-content/uploads/2022/05/May2022_HHP_Topline.pdf,https://harvardharrispoll.com/wp-content/uploads/2022/05/May2022_HHP_Crosstabs.pdf,"",,,1963,2712,Tim Scott,24.0,21.0,56.0,11.0,13.0,11.0,10.0
79016,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,,,5/18/22,5/19/22,,"",,169899,1963,rv,,rv,,3/7/23 13:10,"",https://harvardharrispoll.com/wp-content/uploads/2022/05/HHP_May2022_KeyResults.pdf,https://harvardharrispoll.com/wp-content/uploads/2022/05/HHP_May2022_KeyResults.pdf,https://harvardharrispoll.com/wp-content/uploads/2022/05/May2022_HHP_Topline.pdf,https://harvardharrispoll.com/wp-content/uploads/2022/05/May2022_HHP_Crosstabs.pdf,"",,,1963,42,Joe Biden,41.0,53.0,6.0,19.0,22.0,13.0,40.0
79016,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,,,5/18/22,5/19/22,,"",,190889,1963,rv,,rv,,1/22/24 14:02,"",https://harvardharrispoll.com/wp-content/uploads/2022/05/May2022_HHP_Crosstabs.pdf,,,https://harvardharrispoll.com/wp-content/uploads/2022/05/May2022_HHP_Crosstabs.pdf,"",,,1963,6826,Kamala Harris,38.0,51.0,8.0,17.0,21.0,12.0,39.0
79504,1189,Morning Consult,1150,Bipartisan Policy Center,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,5/17/22,5/19/22,,"",,170379,2210,a,,a,,3/7/23 14:52,"",https://bipartisanpolicy.org/blog/views-on-the-u-s-opioid-crisis-a-bpc-morning-consult-poll/,https://bipartisanpolicy.org/blog/views-on-the-u-s-opioid-crisis-a-bpc-morning-consult-poll/,https://bipartisanpolicy.org/download/?file=/wp-content/uploads/2022/07/Opioid-survey-toplines.pdf,https://bipartisanpolicy.org/download/?file=/wp-content/uploads/2022/07/Opioid-survey-data.pdf,"",,,2210,42,Joe Biden,45.0,51.0,0,21.0,24.0,13.0,38.0
79037,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.1,Probability Panel,,,5/9/22,5/19/22,,"",,155911,1004,a,,a,,5/26/22 10:31,"",https://law.marquette.edu/poll/wp-content/uploads/2022/05/MLSPSC08Toplines.html,,https://law.marquette.edu/poll/wp-content/uploads/2022/05/MLSPSC08Toplines.html,https://law.marquette.edu/poll/category/results-and-data/,"",,,1004,11,Donald Trump,35.0,61.0,4.0,,,,
79037,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.1,Probability Panel,,,5/9/22,5/19/22,,"",,168619,1004,a,,a,,2/8/23 16:23,"",https://law.marquette.edu/poll/wp-content/uploads/2022/05/MLSPSC08Toplines.html,,https://law.marquette.edu/poll/wp-content/uploads/2022/05/MLSPSC08Toplines.html,https://www.dropbox.com/s/5kimbzp96qedsta/MLSPSC08Crosstabs.html?dl=1,"",,,1004,25,Mike Pence,25.0,54.0,21.0,,,,
79037,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.1,Probability Panel,,,5/9/22,5/19/22,,"",,168620,1004,a,,a,,2/8/23 16:23,"",https://law.marquette.edu/poll/wp-content/uploads/2022/05/MLSPSC08Toplines.html,,https://law.marquette.edu/poll/wp-content/uploads/2022/05/MLSPSC08Toplines.html,https://www.dropbox.com/s/5kimbzp96qedsta/MLSPSC08Crosstabs.html?dl=1,"",,,1004,3084,Ron DeSantis,24.0,37.0,38.0,,,,
79037,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.1,Probability Panel,,,5/9/22,5/19/22,,"",,170275,1004,a,,a,,3/7/23 14:00,"",https://law.marquette.edu/poll/wp-content/uploads/2022/05/MLSPSC08Toplines.html,,https://law.marquette.edu/poll/wp-content/uploads/2022/05/MLSPSC08Toplines.html,,"",,,1004,42,Joe Biden,40.0,55.0,5.0,,,,
78976,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,5/15/22,5/17/22,,"",,155593,1500,a,,a,,5/18/22 10:09,"",https://docs.cdn.yougov.com/yv0izk3dxm/econtoplines.pdf,,https://docs.cdn.yougov.com/yv0izk3dxm/econtoplines.pdf,https://docs.cdn.yougov.com/8ew54v1ohy/econTabReport.pdf,"",,,1500,11,Donald Trump,38.0,55.0,7.0,23.0,15.0,11.0,44.0
78976,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,5/15/22,5/17/22,,"",,155594,1338,rv,,rv,,5/18/22 10:09,"",https://docs.cdn.yougov.com/8ew54v1ohy/econTabReport.pdf,,,https://docs.cdn.yougov.com/8ew54v1ohy/econTabReport.pdf,"",,,1338,11,Donald Trump,40.0,57.0,3.0,25.0,15.0,10.0,47.0
78976,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,5/15/22,5/17/22,,"",,170075,1500,a,,a,,3/7/23 13:26,"",https://docs.cdn.yougov.com/yup7r144jy/20220514_econTabReport_revised.pdf,,,https://docs.cdn.yougov.com/yup7r144jy/20220514_econTabReport_revised.pdf,"",,,1500,42,Joe Biden,44.0,50.0,6.0,23.0,21.0,12.0,38.0
78976,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,5/15/22,5/17/22,,"",,170076,1336,rv,,rv,,3/7/23 13:26,"",https://docs.cdn.yougov.com/yup7r144jy/20220514_econTabReport_revised.pdf,,,https://docs.cdn.yougov.com/yup7r144jy/20220514_econTabReport_revised.pdf,"",,,1336,42,Joe Biden,45.0,51.0,4.0,24.0,21.0,10.0,41.0
78976,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,5/15/22,5/17/22,,"",,185382,1500,a,,a,,11/8/23 16:30,"",https://docs.cdn.yougov.com/yup7r144jy/20220514_econTabReport_revised.pdf,,,https://docs.cdn.yougov.com/yup7r144jy/20220514_econTabReport_revised.pdf,"",,,1500,6826,Kamala Harris,41.0,49.0,10.0,18.0,23.0,9.0,40.0
78976,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,5/15/22,5/17/22,,"",,185383,1330,rv,,rv,,11/8/23 16:30,"",,,,,"",,,1330,6826,Kamala Harris,42.0,51.0,7.0,19.0,23.0,9.0,42.0
78968,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,5/16/22,5/16/22,,"",,170377,1702,rv,,rv,,3/7/23 14:51,"",https://morningconsult.com/2022/05/16/buffalo-shooting-gun-control-white-nationalism-survey/,https://morningconsult.com/2022/05/16/buffalo-shooting-gun-control-white-nationalism-survey/,,https://assets.morningconsult.com/wp-uploads/2022/05/16213413/2205082_crosstabs_MC_WASHINGTON_BUFFALO_SHOOTING_RVs_v1_LM.pdf,"",,,1702,42,Joe Biden,43.0,54.0,0,20.0,22.0,12.0,43.0
78989,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,5/14/22,5/16/22,,"",,170378,2006,rv,,rv,,3/7/23 14:52,"",https://morningconsult.com/2022/05/19/republicans-skeptical-us-role-ukraine/,https://morningconsult.com/2022/05/19/republicans-skeptical-us-role-ukraine/,,https://assets.morningconsult.com/wp-uploads/2022/05/19114851/2205072_crosstabs_GEOPOLITICAL_RISK_UKRAINE_RV_RVs_v1_LM.pdf,"",,,2006,42,Joe Biden,44.0,54.0,0,19.0,25.0,13.0,41.0
78974,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,5/13/22,5/16/22,,"",,155577,2005,rv,,rv,,5/18/22 09:39,"",https://assets.morningconsult.com/wp-uploads/2022/05/17122458/2205081_crosstabs_POLITICO_RVs_v1_SH.pdf,,,https://assets.morningconsult.com/wp-uploads/2022/05/17122458/2205081_crosstabs_POLITICO_RVs_v1_SH.pdf,"",,,2005,11,Donald Trump,41.0,56.0,3.0,,,,
78974,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,5/13/22,5/16/22,,"",,168107,2005,rv,,rv,,2/8/23 15:44,"",https://assets.morningconsult.com/wp-uploads/2022/05/17122458/2205081_crosstabs_POLITICO_RVs_v1_SH.pdf,,,https://assets.morningconsult.com/wp-uploads/2022/05/17122458/2205081_crosstabs_POLITICO_RVs_v1_SH.pdf,"",,,2005,25,Mike Pence,39.0,50.0,11.0,,,,
78974,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,5/13/22,5/16/22,,"",,169748,2005,rv,,rv,,3/7/23 12:57,"",https://assets.morningconsult.com/wp-uploads/2022/05/17122458/2205081_crosstabs_POLITICO_RVs_v1_SH.pdf,,,https://assets.morningconsult.com/wp-uploads/2022/05/17122458/2205081_crosstabs_POLITICO_RVs_v1_SH.pdf,"",,,2005,42,Joe Biden,43.0,54.0,2.0,,,,
78974,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,5/13/22,5/16/22,,"",,190764,2005,rv,,rv,,1/22/24 13:59,"",https://assets.morningconsult.com/wp-uploads/2022/05/17122458/2205081_crosstabs_POLITICO_RVs_v1_SH.pdf,,,https://assets.morningconsult.com/wp-uploads/2022/05/17122458/2205081_crosstabs_POLITICO_RVs_v1_SH.pdf,"",,,2005,6826,Kamala Harris,40.0,52.0,8.0,,,,
79006,1347,Cygnal,"","",Cygnal,67,Cygnal,2.1,-1.1,Online Panel/Text-to-Web,,,5/13/22,5/15/22,,"",,155750,5765,lv,,lv,,5/23/22 13:27,"",https://www.cygn.al/may-national-voter-trends-panel-video/,https://www.cygn.al/may-national-voter-trends-panel-video/,,,"",,,5765,11,Donald Trump,45.8,52.0,2.2,16.8,29.0,7.0,45.0
79006,1347,Cygnal,"","",Cygnal,67,Cygnal,2.1,-1.1,Online Panel/Text-to-Web,,,5/13/22,5/15/22,,"",,170104,5765,lv,,lv,,3/7/23 13:29,"",https://www.cygn.al/wp-content/uploads/2022/07/May-Cygnal-National-Deck.pdf,,,https://www.cygn.al/wp-content/uploads/2022/07/May-Cygnal-National-Deck.pdf,"",,,5765,42,Joe Biden,43.9,54.3,1.8,21.7,22.2,10.2,44.1
79270,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,5/12/22,5/15/22,,"",,170375,2005,rv,,rv,,3/7/23 14:51,"",https://morningconsult.com/2022/06/29/jan-6-impact-on-trumps-2024-prospects/,https://morningconsult.com/2022/06/29/jan-6-impact-on-trumps-2024-prospects/,,https://assets.morningconsult.com/wp-uploads/2022/06/28144142/2205068_crosstabs_MC_POLITICS_ANALYST_WEEKLY_TRACKER_RVs.pdf,"",,,2005,42,Joe Biden,43.0,54.0,0,21.0,22.0,12.0,42.0
81843,1189,Morning Consult,1949,de Beaumont Foundation,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,5/12/22,5/15/22,,"",,170376,2210,a,,a,,3/7/23 14:51,"",https://localpublichealth.morningconsultintelligence.com/,https://localpublichealth.morningconsultintelligence.com/,https://localpublichealth.morningconsultintelligence.com/assets/200730.pdf,https://localpublichealth.morningconsultintelligence.com/assets/200729.pdf,"",,,2210,42,Joe Biden,42.0,53.0,0,18.0,24.0,16.0,38.0
78931,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,5/8/22,5/10/22,,"",,155399,1500,a,,a,,5/11/22 09:28,"",https://docs.cdn.yougov.com/7mggbvtur9/econtoplines.pdf,,https://docs.cdn.yougov.com/7mggbvtur9/econtoplines.pdf,https://docs.cdn.yougov.com/o1zu29c4cp/econTabReport.pdf,"",,,1500,11,Donald Trump,39.0,55.0,5.0,24.0,15.0,11.0,44.0
78931,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,5/8/22,5/10/22,,"",,155400,1357,rv,,rv,,5/11/22 09:28,"",https://docs.cdn.yougov.com/o1zu29c4cp/econTabReport.pdf,,,https://docs.cdn.yougov.com/o1zu29c4cp/econTabReport.pdf,"",,,1357,11,Donald Trump,40.0,56.0,4.0,25.0,15.0,11.0,45.0
78931,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,5/8/22,5/10/22,,"",,170084,1500,a,,a,,3/7/23 13:26,"",https://docs.cdn.yougov.com/1gmdiyf7jr/20220507_econTabReport_revised.pdf,,,https://docs.cdn.yougov.com/1gmdiyf7jr/20220507_econTabReport_revised.pdf,"",,,1500,42,Joe Biden,42.0,52.0,6.0,22.0,20.0,11.0,41.0
78931,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,5/8/22,5/10/22,,"",,170085,1359,rv,,rv,,3/7/23 13:26,"",https://docs.cdn.yougov.com/1gmdiyf7jr/20220507_econTabReport_revised.pdf,,,https://docs.cdn.yougov.com/1gmdiyf7jr/20220507_econTabReport_revised.pdf,"",,,1359,42,Joe Biden,44.0,52.0,4.0,25.0,19.0,10.0,42.0
78931,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,5/8/22,5/10/22,,"",,185379,1500,a,,a,,11/8/23 16:30,"",https://docs.cdn.yougov.com/1gmdiyf7jr/20220507_econTabReport_revised.pdf,,,https://docs.cdn.yougov.com/1gmdiyf7jr/20220507_econTabReport_revised.pdf,"",,,1500,6826,Kamala Harris,39.0,51.0,10.0,18.0,21.0,9.0,42.0
78931,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,5/8/22,5/10/22,,"",,185380,1354,rv,,rv,,11/8/23 16:30,"",,,,,"",,,1354,6826,Kamala Harris,41.0,53.0,6.0,20.0,21.0,9.0,44.0
78964,1292,Hart/POS,132,NBC News,Hart Research Associates/Public Opinion Strategies,221,Hart Research Associates/Public Opinion Strategies,2.6,-0.7,Live Phone,,,5/5/22,5/10/22,,"",,155500,1000,a,,a,,5/15/22 13:29,no polling 5/8; question wording positive/negative/neutral,https://www.nbcnews.com/politics/2022-election/support-abortion-rights-hits-new-high-midterm-outlook-stays-mostly-unc-rcna28869,https://www.nbcnews.com/politics/2022-election/support-abortion-rights-hits-new-high-midterm-outlook-stays-mostly-unc-rcna28869,https://s3.documentcloud.org/documents/22014966/nbc-news-may-poll.pdf,,"",,,1000,11,Donald Trump,36.0,51.0,13.0,21.0,15.0,9.0,42.0
78964,1292,Hart/POS,132,NBC News,Hart Research Associates/Public Opinion Strategies,221,Hart Research Associates/Public Opinion Strategies,2.6,-0.7,Live Phone,,,5/5/22,5/10/22,,"",,168539,1000,a,,a,,2/8/23 16:18,question wording: positive/negative/neutral,https://s3.documentcloud.org/documents/22014966/nbc-news-may-poll.pdf,,https://s3.documentcloud.org/documents/22014966/nbc-news-may-poll.pdf,,"",,,1000,3084,Ron DeSantis,28.0,26.0,46.0,20.0,8.0,6.0,20.0
78964,1292,Hart/POS,132,NBC News,Hart Research Associates/Public Opinion Strategies,221,Hart Research Associates/Public Opinion Strategies,2.6,-0.7,Live Phone,,,5/5/22,5/10/22,,"",,170231,1000,a,,a,,3/7/23 13:41,"",https://s3.documentcloud.org/documents/22014966/nbc-news-may-poll.pdf,,https://s3.documentcloud.org/documents/22014966/nbc-news-may-poll.pdf,,"",,,1000,42,Joe Biden,37.0,51.0,12.0,17.0,20.0,11.0,40.0
78964,1292,Hart/POS,132,NBC News,Hart Research Associates/Public Opinion Strategies,221,Hart Research Associates/Public Opinion Strategies,2.6,-0.7,Live Phone,,,5/5/22,5/10/22,,"",,190855,1000,a,,a,,1/22/24 14:00,Question wording positive/negative,https://s3.documentcloud.org/documents/22014966/nbc-news-may-poll.pdf,,https://s3.documentcloud.org/documents/22014966/nbc-news-may-poll.pdf,,"",,,1000,6826,Kamala Harris,31.0,48.0,21.0,14.0,17.0,12.0,36.0
78928,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,5/6/22,5/9/22,,"",,155367,2005,rv,,rv,,5/11/22 08:50,"",https://assets.morningconsult.com/wp-uploads/2022/05/10135251/2205036_crosstabs_POLITICO_RVs_v2_SH.pdf,,,https://assets.morningconsult.com/wp-uploads/2022/05/10135251/2205036_crosstabs_POLITICO_RVs_v2_SH.pdf,"",,,2005,11,Donald Trump,43.0,55.0,2.0,,,,
78928,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,5/6/22,5/9/22,,"",,168105,2005,rv,,rv,,2/8/23 15:44,"",https://assets.morningconsult.com/wp-uploads/2022/05/10135251/2205036_crosstabs_POLITICO_RVs_v2_SH.pdf,,,https://assets.morningconsult.com/wp-uploads/2022/05/10135251/2205036_crosstabs_POLITICO_RVs_v2_SH.pdf,"",,,2005,25,Mike Pence,38.0,51.0,12.0,,,,
78928,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,5/6/22,5/9/22,,"",,169746,2005,rv,,rv,,3/7/23 12:57,"",https://assets.morningconsult.com/wp-uploads/2022/05/10135251/2205036_crosstabs_POLITICO_RVs_v2_SH.pdf,,,https://assets.morningconsult.com/wp-uploads/2022/05/10135251/2205036_crosstabs_POLITICO_RVs_v2_SH.pdf,"",,,2005,42,Joe Biden,42.0,55.0,3.0,,,,
78928,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,5/6/22,5/9/22,,"",,190762,2005,rv,,rv,,1/22/24 13:59,"",https://assets.morningconsult.com/wp-uploads/2022/05/10135251/2205036_crosstabs_POLITICO_RVs_v2_SH.pdf,,,https://assets.morningconsult.com/wp-uploads/2022/05/10135251/2205036_crosstabs_POLITICO_RVs_v2_SH.pdf,"",,,2005,6826,Kamala Harris,39.0,54.0,7.0,,,,
78948,1406,Navigator,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),1.3,0.3,Online Panel,,,5/5/22,5/9/22,,"",,155453,999,rv,,rv,,5/12/22 09:20,"",https://navigatorresearch.org/wp-content/uploads/2022/05/Navigator-Toplines-05.10.2022.pdf,,,https://navigatorresearch.org/wp-content/uploads/2022/05/Navigator-Toplines-05.10.2022.pdf,"",,,999,11,Donald Trump,43.0,55.0,1.0,25.0,18.0,10.0,46.0
78948,1406,Navigator,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),1.3,0.3,Online Panel,,,5/5/22,5/9/22,,"",,169844,999,rv,,rv,,3/7/23 13:06,"",https://navigatorresearch.org/wp-content/uploads/2022/05/Navigator-Toplines-05.10.2022.pdf,,,https://navigatorresearch.org/wp-content/uploads/2022/05/Navigator-Toplines-05.10.2022.pdf,"",,,999,42,Joe Biden,45.0,53.0,2.0,19.0,26.0,11.0,42.0
78956,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,5/4/22,5/8/22,,"",,170374,2210,a,,a,,3/7/23 14:51,"",https://morningconsult.com/2022/05/12/reproductive-health-abortion-access-data/,https://morningconsult.com/2022/05/12/reproductive-health-abortion-access-data/,,https://assets.morningconsult.com/wp-uploads/2022/05/12114630/2205016_crosstabs_MC_HEALTH_OVERTURNING_ROE_Adults_v1_LM.pdf,"",,,2210,42,Joe Biden,44.0,51.0,0,19.0,25.0,14.0,37.0
79034,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,5/3/22,5/5/22,,"",,170373,2210,a,,a,,3/7/23 14:51,"",https://morningconsult.com/2022/05/26/ncaa-college-sports-nil-support/,https://morningconsult.com/2022/05/26/ncaa-college-sports-nil-support/,,https://assets.morningconsult.com/wp-uploads/2022/05/25135457/2205002_crosstabs_MC_SPORTS_NCAA_Adults.pdf,"",,,2210,42,Joe Biden,42.0,53.0,0,19.0,24.0,13.0,40.0
78969,241,Ipsos,1156,FiveThirtyEight,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,,,4/27/22,5/5/22,,"",,155521,2006,a,,a,,5/17/22 10:23,"",https://www.ipsos.com/en-us/news-polls/FiveThirtyEight-2022-midterm-election,https://www.ipsos.com/en-us/news-polls/FiveThirtyEight-2022-midterm-election,https://www.ipsos.com/sites/default/files/ct/news/documents/2022-05/FiveThirtyEight%20Election%20Tracker%20W1%20Topline%20FINAL%2005.17.22_0.pdf,,"",,,2006,11,Donald Trump,33.0,59.0,8.0,14.0,18.0,13.0,47.0
78873,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,5/3/22,5/3/22,,"",,155207,1955,rv,,rv,,5/4/22 09:34,"",https://assets.morningconsult.com/wp-uploads/2022/05/03203234/2205008_crosstabs_POLITICO_RVs_v1_HD.pdf,,,https://assets.morningconsult.com/wp-uploads/2022/05/03203234/2205008_crosstabs_POLITICO_RVs_v1_HD.pdf,"",,,1955,11,Donald Trump,42.0,55.0,3.0,,,,
78873,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,5/3/22,5/3/22,,"",,169627,1955,rv,,rv,,3/6/23 10:06,"",https://morningconsult.com/2022/05/04/supreme-court-abortion-roe-v-wade-survey/,https://morningconsult.com/2022/05/04/supreme-court-abortion-roe-v-wade-survey/,,https://assets.morningconsult.com/wp-uploads/2022/05/03203234/2205008_crosstabs_POLITICO_RVs_v1_HD.pdf,"",,,1955,25,Mike Pence,38.0,51.0,11.0,,,,
